00:00:00  1646MB         |  mtoa_shaders.dll: MayaPlace2DTexture uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MayaRamp uses Arnold 5.0.1.3
00:00:00  1648MB         |  mtoa_shaders.dll: MayaProjection uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MayaChecker uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MayaBulge uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MayaCloth uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MayaGrid uses Arnold 5.0.1.3
00:00:00  1648MB         |  mtoa_shaders.dll: MayaFractal uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MayaNoise uses Arnold 5.0.1.3
00:00:00  1648MB         |  mtoa_shaders.dll: MayaPlace3DTexture uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MayaRgbToHsv uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MayaHsvToRgb uses Arnold 5.0.1.3
00:00:00  1648MB         |  mtoa_shaders.dll: MayaLuminance uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MayaCloud uses Arnold 5.0.1.3
00:00:00  1648MB         |  mtoa_shaders.dll: MayaCloudAlpha uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MayaSnow uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MayaContrast uses Arnold 5.0.1.3
00:00:00  1645MB         |  mtoa_shaders.dll: MayaLayeredTexture uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MayaLayeredShader uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MayaSolidFractal uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MayaVolumeNoise uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MayaBrownian uses Arnold 5.0.1.3
00:00:00  1648MB         |  mtoa_shaders.dll: MayaStucco uses Arnold 5.0.1.3
00:00:00  1649MB         |  mtoa_shaders.dll: MayaRemapHsv uses Arnold 5.0.1.3
00:00:00  1649MB         |  mtoa_shaders.dll: MayaSetRange uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MayaImagePlane uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MayaSurfaceShader uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MtoaColorToFloat uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MtoaVectorToFloat uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MtoaPointToFloat uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MtoaPoint2ToFloat uses Arnold 5.0.1.3
00:00:00  1648MB         |  mtoa_shaders.dll: MtoaWriteColor uses Arnold 5.0.1.3
00:00:00  1648MB         |  mtoa_shaders.dll: MtoaAovWriteColor uses Arnold 5.0.1.3
00:00:00  1649MB         |  mtoa_shaders.dll: MtoaWriteFloat uses Arnold 5.0.1.3
00:00:00  1649MB         |  mtoa_shaders.dll: MtoaAovWriteFloat uses Arnold 5.0.1.3
00:00:00  1649MB         |  mtoa_shaders.dll: MayaEnvSphere uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MtoaAnimFloat uses Arnold 5.0.1.3
00:00:00  1648MB         |  mtoa_shaders.dll: MtoaAnimPoint uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MtoaAnimVector uses Arnold 5.0.1.3
00:00:00  1648MB         |  mtoa_shaders.dll: MtoaAnimColor uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MtoaAnimMatrix uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MtoaUserDataVector uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MtoaUserDataColor uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MayaShadingEngine uses Arnold 5.0.1.3
00:00:00  1648MB         |  mtoa_shaders.dll: MayaSamplerInfo3D uses Arnold 5.0.1.3
00:00:00  1649MB         |  mtoa_shaders.dll: MtoaAovWriteVector uses Arnold 5.0.1.3
00:00:00  1649MB         |  mtoa_shaders.dll: MtoaAovWriteVector2 uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MayaNormalDisplacement uses Arnold 5.0.1.3
00:00:00  1648MB         |  mtoa_shaders.dll: MayaVectorDisplacement uses Arnold 5.0.1.3
00:00:00  1648MB         |  mtoa_shaders.dll: MtoaUserDataBool uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MayaHair uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MtoaMeshLightMaterial uses Arnold 5.0.1.3
00:00:00  1648MB         |  mtoa_shaders.dll: MtoaUserDataVec2 uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MayaBump2D uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MayaFluid uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MayaMarble uses Arnold 5.0.1.3
00:00:00  1648MB         |  mtoa_shaders.dll: MayaMountain uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MayaWater uses Arnold 5.0.1.3
00:00:00  1649MB         |  mtoa_shaders.dll: MayaCrater uses Arnold 5.0.1.3
00:00:00  1649MB         |  mtoa_shaders.dll: MayaLeather uses Arnold 5.0.1.3
00:00:00  1649MB         |  mtoa_shaders.dll: MayaGranite uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MayaRock uses Arnold 5.0.1.3
00:00:00  1647MB         |  mtoa_shaders.dll: MayaSingleShadingSwitch uses Arnold 5.0.1.3
00:00:00  1646MB         |  mtoa_shaders.dll: MayaDoubleShadingSwitch uses Arnold 5.0.1.3
